tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/circle_582,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.22637517630465445,0.41033434650455924,0.4248082211608047,1.039565826330532,1.0745798319327728,0.41757128383268194,1.0570728291316525,0.014473874656245427,0.0350140056022409,0.3582672447212817
svg/g/circle_581,0.125,0.7071067811865476,0.9947932582778187,0.5719696572370596,0.8529411764705883,0.6,0.3,0.15,0.0,0.0,0.3,0.2260225669957687,0.41033434650455924,0.4248082211608047,1.0826330532212884,1.1176470588235292,0.41757128383268194,1.1001400560224088,0.014473874656245427,0.0350140056022409,0.3582672447212817
svg/g/circle_580,0.125,0.7071067811865476,0.9022407438911175,0.7969888616664275,0.9502487562189051,0.6058823529411764,0.3,0.15,0.0,0.0,0.3,0.22566995768688294,0.41033434650455924,0.4248082211608047,1.1260504201680672,1.1610644257703082,0.41757128383268194,1.1435574229691876,0.014473874656245427,0.0350140056022409,0.3582672447212817
svg/g/circle_579,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.2253173483779972,0.42828195107830364,0.44275582573454914,0.9527310924369748,0.9877450980392157,0.4355188884064264,0.9702380952380952,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_578,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.22496473906911144,0.42828195107830364,0.44275582573454914,0.9961484593837534,1.0311624649859943,0.4355188884064264,1.013655462184874,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_577,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.22461212976022568,0.42828195107830364,0.44275582573454914,1.039565826330532,1.0745798319327728,0.4355188884064264,1.0570728291316525,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_576,0.125,0.7071067811865476,0.9947932582778187,0.5719696572370596,0.8529411764705883,0.6,0.3,0.15,0.0,0.0,0.3,0.2242595204513399,0.42828195107830364,0.44275582573454914,1.0826330532212884,1.1176470588235292,0.4355188884064264,1.1001400560224088,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_575,0.125,0.7071067811865476,0.9022407438911175,0.7969888616664275,0.9502487562189051,0.6058823529411764,0.3,0.15,0.0,0.0,0.3,0.22390691114245415,0.42828195107830364,0.44275582573454914,1.1260504201680672,1.1610644257703082,0.4355188884064264,1.1435574229691876,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_574,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.2235543018335684,0.44608481690548557,0.460558691561731,0.9527310924369748,0.9877450980392157,0.4533217542336082,0.9702380952380952,0.014473874656245427,0.0350140056022409,0.3582672447212817
svg/g/circle_573,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.22320169252468264,0.44608481690548557,0.460558691561731,0.9961484593837534,1.0311624649859943,0.4533217542336082,1.013655462184874,0.014473874656245427,0.0350140056022409,0.3582672447212817
svg/g/circle_572,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.22284908321579688,0.44608481690548557,0.460558691561731,1.039565826330532,1.0745798319327728,0.4533217542336082,1.0570728291316525,0.014473874656245427,0.0350140056022409,0.3582672447212817
svg/g/circle_571,0.125,0.7071067811865476,0.9947932582778187,0.5719696572370596,0.8529411764705883,0.6,0.3,0.15,0.0,0.0,0.3,0.22249647390691113,0.44608481690548557,0.460558691561731,1.0826330532212884,1.1176470588235292,0.4533217542336082,1.1001400560224088,0.014473874656245427,0.0350140056022409,0.3582672447212817
